-0.0310397	0.00189531
0.016048	0.0018869
-0.0163583	0.00194939
0.00410452	0.00196124
-0.0783065	0.00188104
-0.107875	0.00193844
-0.13251	0.00196472
-0.141848	0.00202783
-0.0463584	0.00184867
-0.0833569	0.00191593
-0.0560208	0.00191041
-0.0552569	0.00192174
0.0114721	0.00182133
-0.00348588	0.00182475
-0.0173351	0.00185853
-0.00901921	0.00186889
0	0
0	0
0	0
0	0
-0.00840169	0.00336156
-0.0465485	0.00346484
-0.107062	0.00355462
-0.0694797	0.00346296
-0.157159	0.00191352
-0.127418	0.00189143
-0.140566	0.00191505
-0.166337	0.00198847
-0.124613	0.00188607
-0.169949	0.00191603
-0.237925	0.00201791
-0.144581	0.00198375
-0.0205244	0.00176664
0.0383142	0.00171129
0.0272218	0.0017343
0.0197032	0.00176102
-0.0697378	0.00175289
-0.0292336	0.00173209
-0.0408578	0.00174651
-0.0707225	0.00182269
-0.0787104	0.00172869
-0.0755246	0.00174343
-0.0539275	0.00172996
-0.0978849	0.00178435
-0.039157	0.0017077
-0.0549411	0.00175372
-0.0261498	0.00174664
-0.0247067	0.00178309
-0.1062	0.00183216
-0.0815465	0.00180895
-0.143404	0.00188549
-0.216989	0.00200671
-0.0876975	0.00181907
-0.139825	0.00188591
-0.116859	0.00185596
-0.126344	0.001887
-0.118683	0.00183018
-0.150887	0.00184706
-0.13994	0.0018347
-0.11855	0.00186065
-0.0654473	0.0022014
-0.0560676	0.00220795
-0.101534	0.00227238
-0.112369	0.00228358
-0.233592	0.00178356
-0.193521	0.0017895
-0.200942	0.00179892
-0.197753	0.00181858
-0.172015	0.00175735
-0.160716	0.00175256
-0.201883	0.00181959
-0.175839	0.00183409
-0.162008	0.00173132
-0.183089	0.0018009
-0.174067	0.00181559
-0.147575	0.00180896
-0.173593	0.0017416
-0.192315	0.00175939
-0.17802	0.00175795
-0.150188	0.00178224
-0.181598	0.00187152
-0.118642	0.00183447
-0.104945	0.00184494
-0.118415	0.0018917
-0.165795	0.00182577
-0.161075	0.0018161
-0.159615	0.00185802
-0.177754	0.00191399
-0.19873	0.00181053
-0.267585	0.0018841
-0.21156	0.00188309
-0.199168	0.001916
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
